Start= Hong Kong, Goal= JFK, Date= 11/07/19, Time= 01:27:00, Changes= 1, Duration= 9, Cost= 622
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 23:16:00, Changes= 2, Duration= 10, Cost= 373
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 16:00:00, Changes= 3, Duration= 15, Cost= 365
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 23:01:00, Changes= 5, Duration= 18, Cost= 193
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 21:20:00, Changes= 4, Duration= 19, Cost= 296
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 09:46:00, Changes= 1, Duration= 8, Cost= 584
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 09:20:00, Changes= 3, Duration= 13, Cost= 369
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 14:07:00, Changes= 4, Duration= 15, Cost= 346
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 08:05:00, Changes= 2, Duration= 11, Cost= 539
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 03:01:00, Changes= 1, Duration= 8, Cost= 537
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 03:06:00, Changes= 2, Duration= 13, Cost= 453
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 03:23:00, Changes= 3, Duration= 10, Cost= 419
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 12:27:00, Changes= 2, Duration= 12, Cost= 369
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 12:17:00, Changes= 0, Duration= 7, Cost= 691
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 08:00:00, Changes= 5, Duration= 17, Cost= 226
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 22:57:00, Changes= 3, Duration= 17, Cost= 372
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 02:44:00, Changes= 3, Duration= 16, Cost= 262
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 22:38:00, Changes= 3, Duration= 17, Cost= 437
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 22:15:00, Changes= 4, Duration= 19, Cost= 316
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 15:48:00, Changes= 1, Duration= 10, Cost= 605
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 22:58:00, Changes= 2, Duration= 13, Cost= 335
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 12:34:00, Changes= 4, Duration= 21, Cost= 343
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 23:54:00, Changes= 1, Duration= 10, Cost= 573
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 13:32:00, Changes= 2, Duration= 9, Cost= 434
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 09:46:00, Changes= 2, Duration= 15, Cost= 387
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 13:31:00, Changes= 3, Duration= 16, Cost= 329
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 16:03:00, Changes= 0, Duration= 8, Cost= 536
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 03:46:00, Changes= 5, Duration= 22, Cost= 142
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 18:18:00, Changes= 5, Duration= 22, Cost= 291
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 15:51:00, Changes= 1, Duration= 10, Cost= 574
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 07:13:00, Changes= 3, Duration= 12, Cost= 417
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 08:16:00, Changes= 4, Duration= 13, Cost= 320
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 15:26:00, Changes= 3, Duration= 16, Cost= 404
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 23:36:00, Changes= 4, Duration= 12, Cost= 127
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 03:12:00, Changes= 4, Duration= 11, Cost= 190
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 20:52:00, Changes= 3, Duration= 14, Cost= 293
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 02:09:00, Changes= 4, Duration= 20, Cost= 233
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 13:18:00, Changes= 5, Duration= 22, Cost= 267
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 15:31:00, Changes= 5, Duration= 13, Cost= 243
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 01:47:00, Changes= 3, Duration= 15, Cost= 409
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 06:57:00, Changes= 0, Duration= 8, Cost= 506
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 18:07:00, Changes= 1, Duration= 8, Cost= 435
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 01:08:00, Changes= 4, Duration= 19, Cost= 245
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 07:37:00, Changes= 1, Duration= 10, Cost= 518
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 02:27:00, Changes= 1, Duration= 10, Cost= 527
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 01:59:00, Changes= 2, Duration= 14, Cost= 354
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 14:25:00, Changes= 1, Duration= 11, Cost= 435
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 04:57:00, Changes= 5, Duration= 17, Cost= 187
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 00:02:00, Changes= 0, Duration= 7, Cost= 514
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 22:20:00, Changes= 4, Duration= 19, Cost= 223
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 00:45:00, Changes= 5, Duration= 13, Cost= 184
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 12:37:00, Changes= 3, Duration= 13, Cost= 450
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 12:46:00, Changes= 3, Duration= 16, Cost= 407
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 09:43:00, Changes= 2, Duration= 15, Cost= 339
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 06:39:00, Changes= 1, Duration= 11, Cost= 455
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 00:10:00, Changes= 1, Duration= 9, Cost= 441
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 12:53:00, Changes= 2, Duration= 11, Cost= 467
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 06:51:00, Changes= 4, Duration= 15, Cost= 315
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 11:47:00, Changes= 2, Duration= 10, Cost= 451
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 02:26:00, Changes= 1, Duration= 9, Cost= 493
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 12:12:00, Changes= 5, Duration= 18, Cost= 65
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 17:38:00, Changes= 5, Duration= 24, Cost= 450
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 10:39:00, Changes= 2, Duration= 9, Cost= 530
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 21:13:00, Changes= 2, Duration= 10, Cost= 397
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 12:18:00, Changes= 5, Duration= 12, Cost= 188
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 18:25:00, Changes= 2, Duration= 14, Cost= 536
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 15:31:00, Changes= 0, Duration= 7, Cost= 696
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 06:53:00, Changes= 5, Duration= 17, Cost= 254
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 04:39:00, Changes= 5, Duration= 24, Cost= 297
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 21:20:00, Changes= 5, Duration= 24, Cost= 352
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 12:07:00, Changes= 3, Duration= 17, Cost= 429
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 04:02:00, Changes= 1, Duration= 9, Cost= 521
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 22:26:00, Changes= 0, Duration= 9, Cost= 504
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 12:30:00, Changes= 4, Duration= 16, Cost= 219
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 13:13:00, Changes= 4, Duration= 16, Cost= 329
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 04:31:00, Changes= 2, Duration= 13, Cost= 425
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 10:33:00, Changes= 4, Duration= 16, Cost= 337
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 22:50:00, Changes= 2, Duration= 10, Cost= 432
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 01:31:00, Changes= 1, Duration= 11, Cost= 513
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 18:27:00, Changes= 3, Duration= 14, Cost= 271
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 04:00:00, Changes= 5, Duration= 13, Cost= 206
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 05:32:00, Changes= 4, Duration= 13, Cost= 344
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 08:48:00, Changes= 4, Duration= 20, Cost= 228
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 23:19:00, Changes= 2, Duration= 11, Cost= 455
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 06:24:00, Changes= 3, Duration= 18, Cost= 496
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 06:48:00, Changes= 1, Duration= 10, Cost= 455
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 08:09:00, Changes= 3, Duration= 11, Cost= 276
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 02:27:00, Changes= 4, Duration= 16, Cost= 286
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 00:57:00, Changes= 0, Duration= 9, Cost= 525
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 04:44:00, Changes= 5, Duration= 19, Cost= 80
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 07:16:00, Changes= 0, Duration= 7, Cost= 552
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 16:51:00, Changes= 1, Duration= 8, Cost= 491
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 05:20:00, Changes= 4, Duration= 13, Cost= 311
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 07:41:00, Changes= 3, Duration= 12, Cost= 427
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 05:28:00, Changes= 0, Duration= 9, Cost= 605
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 13:24:00, Changes= 1, Duration= 10, Cost= 553
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 08:05:00, Changes= 4, Duration= 16, Cost= 234
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 18:44:00, Changes= 0, Duration= 7, Cost= 676
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 01:15:00, Changes= 3, Duration= 10, Cost= 460
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 12:55:00, Changes= 5, Duration= 17, Cost= 196
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 11:18:00, Changes= 5, Duration= 13, Cost= 243
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 05:31:00, Changes= 2, Duration= 11, Cost= 558
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 03:49:00, Changes= 2, Duration= 11, Cost= 488
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 23:51:00, Changes= 2, Duration= 13, Cost= 408
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 04:54:00, Changes= 0, Duration= 9, Cost= 544
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 15:21:00, Changes= 5, Duration= 18, Cost= 221
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 16:11:00, Changes= 5, Duration= 19, Cost= 90
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 21:17:00, Changes= 5, Duration= 14, Cost= 217
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 19:26:00, Changes= 4, Duration= 17, Cost= 297
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 08:40:00, Changes= 3, Duration= 16, Cost= 274
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 15:42:00, Changes= 1, Duration= 12, Cost= 488
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 23:47:00, Changes= 1, Duration= 10, Cost= 444
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 22:17:00, Changes= 2, Duration= 11, Cost= 509
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 01:51:00, Changes= 1, Duration= 11, Cost= 497
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 07:57:00, Changes= 4, Duration= 13, Cost= 447
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 05:47:00, Changes= 5, Duration= 14, Cost= 159
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 02:37:00, Changes= 4, Duration= 16, Cost= 293
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 12:36:00, Changes= 1, Duration= 9, Cost= 621
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 17:23:00, Changes= 5, Duration= 22, Cost= 322
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 15:23:00, Changes= 3, Duration= 10, Cost= 385
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 16:40:00, Changes= 2, Duration= 11, Cost= 350
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 10:38:00, Changes= 4, Duration= 12, Cost= 233
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 06:49:00, Changes= 3, Duration= 14, Cost= 366
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 19:37:00, Changes= 0, Duration= 9, Cost= 643
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 19:16:00, Changes= 1, Duration= 9, Cost= 480
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 14:00:00, Changes= 1, Duration= 10, Cost= 449
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 08:05:00, Changes= 0, Duration= 8, Cost= 541
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 04:06:00, Changes= 1, Duration= 8, Cost= 471
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 22:00:00, Changes= 5, Duration= 22, Cost= 207
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 21:17:00, Changes= 3, Duration= 14, Cost= 289
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 12:33:00, Changes= 1, Duration= 11, Cost= 454
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 18:45:00, Changes= 3, Duration= 16, Cost= 427
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 09:38:00, Changes= 5, Duration= 24, Cost= 135
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 07:19:00, Changes= 5, Duration= 24, Cost= 160
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 23:35:00, Changes= 2, Duration= 13, Cost= 336
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 15:48:00, Changes= 0, Duration= 9, Cost= 675
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 01:50:00, Changes= 3, Duration= 11, Cost= 212
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 21:01:00, Changes= 3, Duration= 10, Cost= 345
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 11:47:00, Changes= 0, Duration= 7, Cost= 695
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 04:42:00, Changes= 4, Duration= 11, Cost= 328
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 10:22:00, Changes= 0, Duration= 8, Cost= 629
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 13:25:00, Changes= 0, Duration= 9, Cost= 679
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 12:12:00, Changes= 2, Duration= 9, Cost= 344
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 19:41:00, Changes= 2, Duration= 11, Cost= 438
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 13:40:00, Changes= 5, Duration= 24, Cost= 269
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 19:10:00, Changes= 2, Duration= 13, Cost= 489
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 00:26:00, Changes= 3, Duration= 11, Cost= 473
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 02:57:00, Changes= 0, Duration= 7, Cost= 528
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 10:36:00, Changes= 3, Duration= 16, Cost= 351
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 13:23:00, Changes= 2, Duration= 9, Cost= 424
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 22:18:00, Changes= 1, Duration= 10, Cost= 610
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 20:20:00, Changes= 3, Duration= 10, Cost= 433
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 14:44:00, Changes= 1, Duration= 11, Cost= 520
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 02:05:00, Changes= 5, Duration= 18, Cost= 248
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 07:58:00, Changes= 2, Duration= 12, Cost= 478
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 04:47:00, Changes= 4, Duration= 16, Cost= 308
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 12:14:00, Changes= 0, Duration= 7, Cost= 655
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 07:07:00, Changes= 4, Duration= 20, Cost= 415
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 19:26:00, Changes= 0, Duration= 7, Cost= 593
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 18:11:00, Changes= 4, Duration= 16, Cost= 374
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 06:18:00, Changes= 5, Duration= 18, Cost= 199
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 08:10:00, Changes= 5, Duration= 19, Cost= 313
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 01:46:00, Changes= 4, Duration= 12, Cost= 159
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 18:31:00, Changes= 3, Duration= 11, Cost= 464
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 19:21:00, Changes= 1, Duration= 10, Cost= 562
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 21:15:00, Changes= 5, Duration= 13, Cost= 216
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 21:05:00, Changes= 1, Duration= 11, Cost= 603
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 12:34:00, Changes= 5, Duration= 13, Cost= 177
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 07:15:00, Changes= 2, Duration= 14, Cost= 348
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 06:44:00, Changes= 0, Duration= 9, Cost= 620
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 14:27:00, Changes= 2, Duration= 13, Cost= 456
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 08:32:00, Changes= 0, Duration= 8, Cost= 679
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 22:30:00, Changes= 1, Duration= 11, Cost= 434
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 12:34:00, Changes= 4, Duration= 19, Cost= 335
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 19:13:00, Changes= 4, Duration= 21, Cost= 408
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 16:42:00, Changes= 1, Duration= 12, Cost= 510
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 13:33:00, Changes= 2, Duration= 10, Cost= 460
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 04:29:00, Changes= 4, Duration= 19, Cost= 210
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 22:47:00, Changes= 1, Duration= 11, Cost= 582
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 21:33:00, Changes= 4, Duration= 13, Cost= 277
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 13:48:00, Changes= 1, Duration= 11, Cost= 502
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 03:24:00, Changes= 0, Duration= 9, Cost= 691
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 23:37:00, Changes= 4, Duration= 11, Cost= 323
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 02:25:00, Changes= 2, Duration= 11, Cost= 408
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 15:04:00, Changes= 3, Duration= 11, Cost= 342
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 20:12:00, Changes= 0, Duration= 9, Cost= 593
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 01:54:00, Changes= 3, Duration= 12, Cost= 279
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 02:43:00, Changes= 1, Duration= 8, Cost= 497
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 17:40:00, Changes= 1, Duration= 10, Cost= 446
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 14:29:00, Changes= 0, Duration= 7, Cost= 548
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 08:30:00, Changes= 5, Duration= 12, Cost= 369
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 21:58:00, Changes= 2, Duration= 13, Cost= 428
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 04:24:00, Changes= 2, Duration= 12, Cost= 424
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 13:27:00, Changes= 0, Duration= 8, Cost= 640
Start= NewArk, Goal= Düsseldorf, Date= 11/08/19, Time= 03:16:00, Changes= 0, Duration= 9, Cost= 501
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 07:44:00, Changes= 2, Duration= 13, Cost= 431
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 22:39:00, Changes= 2, Duration= 15, Cost= 576
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 10:29:00, Changes= 3, Duration= 15, Cost= 472
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 13:36:00, Changes= 5, Duration= 24, Cost= 249
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 23:38:00, Changes= 3, Duration= 16, Cost= 312
Start= Hong Kong, Goal= NewArk, Date= 11/08/19, Time= 10:21:00, Changes= 5, Duration= 17, Cost= 247
Start= JFK, Goal= Düsseldorf, Date= 11/08/19, Time= 04:37:00, Changes= 1, Duration= 10, Cost= 556
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 06:36:00, Changes= 1, Duration= 9, Cost= 429
Start= NewArk, Goal= Hong Kong, Date= 11/08/19, Time= 22:44:00, Changes= 5, Duration= 23, Cost= 247
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 04:44:00, Changes= 1, Duration= 10, Cost= 490
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 08:29:00, Changes= 4, Duration= 20, Cost= 139
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 11:43:00, Changes= 5, Duration= 14, Cost= 92
Start= Düsseldorf, Goal= Hong Kong, Date= 11/08/19, Time= 06:51:00, Changes= 3, Duration= 17, Cost= 307
Start= Düsseldorf, Goal= JFK, Date= 11/08/19, Time= 12:52:00, Changes= 0, Duration= 8, Cost= 511
Start= Hong Kong, Goal= JFK, Date= 11/08/19, Time= 12:58:00, Changes= 3, Duration= 18, Cost= 283
Start= Düsseldorf, Goal= NewArk, Date= 11/08/19, Time= 06:29:00, Changes= 3, Duration= 13, Cost= 340
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 12:41:00, Changes= 0, Duration= 9, Cost= 579
Start= JFK, Goal= Hong Kong, Date= 11/08/19, Time= 14:14:00, Changes= 2, Duration= 15, Cost= 493
Start= Hong Kong, Goal= Düsseldorf, Date= 11/08/19, Time= 18:37:00, Changes= 3, Duration= 16, Cost= 386
